3.644311600975710164e+00,3.944187387609729978e+00,4.041160489462740202e+00,2.715917240335159910e+00,1.964733991039729899e+00,2.258540226624320191e+00,3.091650456701529937e+00,3.048553016824000039e+00,2.351848979602579881e+00,2.231892687003420139e+00,2.858727608849230162e+00,2.743060274349979899e+00,1.312843528964160011e+00,0.000000000000000000e+00,1.664782313323470042e+00,1.468144750287939893e+00,3.679370205223500001e+00,1.655066705304899966e+00,3.193092965535270000e+00,3.616022770114620144e+00,4.104854839376879561e+00,4.321823182281550046e+00,3.898965848347049956e+00,2.167252825463080068e+00,2.111564333903579893e+00,3.456155646657809832e+00,2.591119615588980185e+00,6.463984257349280060e-01,5.863302934629469609e-01,5.808720694465520085e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.767111961218359895e+00,8.017624525040869532e-01,1.048590106490040030e+00,2.802341407632539916e+00,1.812208696233919891e+00,3.128789791248760110e+00,0.000000000000000000e+00,2.189122658815989997e+00,6.370424729475340220e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.131741648324239957e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.663966310118970338e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.085080948844650006e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.761569615748620032e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.160389593705810185e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.674773072152500042e+00,0.000000000000000000e+00,4.224452704050479568e+00,1.591254669250210085e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.851817662453319802e+00,1.434999066907840071e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.661950666994339798e+00,0.000000000000000000e+00,2.884540177446520026e+00,4.514850370225990339e+00,6.309820340144149942e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.483717394241939935e+00,1.863779810032150097e+00,1.505100697821619926e+00,3.228264830390060069e+00,2.909421681499650081e+00,3.182547487183680079e+00,2.893208472511839879e+00,2.972428867154549792e+00,2.940322428010730071e+00,2.951021890660519897e+00,2.900924328564869814e+00,2.847790747743120132e+00,3.021125506092119828e+00,2.602573655040299805e+00,2.790992687283340157e+00,2.206017670284289967e+00,1.704735221140039947e+00,2.265074912340080182e+00,2.648429848570379885e+00,2.447734157280459844e+00,2.758774363601339985e+00,2.743877456601219844e+00,1.941299268109170084e+00,2.654328274843420044e+00,1.616003938096360004e+00,4.212011857223799893e+00,3.478610637972189945e+00,3.295845088150049840e+00,3.319959603769210066e+00,3.101125070595870170e+00,1.109710001924020029e+00,3.214017861470860105e+00,3.759228212425879789e+00,3.406403344653509802e+00,3.918084124482529962e+00,4.035572795621740205e+00,2.862052565518660163e+00,2.049024767141229830e+00,1.335808499820160034e+00,3.095802187887649826e+00,2.306008311117170084e+00,7.805976460888379709e-01,2.674788216686819986e+00,0.000000000000000000e+00,2.160358051192309947e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.936672093889709956e+00,2.156438251508610016e+00,0.000000000000000000e+00,1.815962810942379990e+00,2.242093169003140041e+00,9.245513535936119576e-01,5.188636092834270075e-01,0.000000000000000000e+00,1.533239006081529965e+00,0.000000000000000000e+00,1.470451543201449995e+00,1.215908632512600063e+00,2.580322148836319940e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.124650715261910072e+00,1.648078551425300020e+00,0.000000000000000000e+00,1.388902314874350008e+00,0.000000000000000000e+00,1.234170101362090044e+00,0.000000000000000000e+00,5.591298684475599634e-01,0.000000000000000000e+00,8.107027036486460503e-01,2.409278508705220201e+00,1.017550603493579953e+00,1.256790942297790092e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.747048142906229895e+00,1.275224715486950045e+00,2.446527624480729912e+00,3.496404117669249967e+00,1.360725250564690070e+00,0.000000000000000000e+00,2.098512479439050171e+00,1.038641894017620082e+00,0.000000000000000000e+00,6.114874128951639509e-01,1.991802165353729892e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.366627623412129955e+00,9.694836256085499482e-01,1.092576764749040086e+00,2.336342753266760219e+00,2.287155384204420105e+00,2.229274940808419814e+00,2.162619702088340201e+00,2.463725458018500181e+00,2.275987027737110147e+00,2.611197372965340158e+00,2.490125383907110024e+00,2.522324448933389807e+00,1.944594778100930066e+00,0.000000000000000000e+00,3.191426910506149905e+00,0.000000000000000000e+00,2.492227232373629864e+00,0.000000000000000000e+00,2.583773623805340147e+00,2.551097007084309976e+00,2.015820324249590012e+00,2.277468837152590186e+00,3.058598955623549998e+00,2.060878886004169797e+00,4.069784457814670020e+00,2.617579269345959858e+00,2.462477172758470001e+00,2.283949299382439957e+00,1.101287624420949962e+00,1.449612123406329944e+00,2.461140151089929784e+00,2.465938431911620210e+00,0.000000000000000000e+00,2.261925902810359990e+00,0.000000000000000000e+00,7.967326199354389793e-01,9.547824824625840145e-01,1.577365618389279911e+00,8.855380109143049516e-01,9.957117558948029856e-01,2.111625119612130064e+00,0.000000000000000000e+00,2.638417736098090050e+00,2.065699438584999825e+00,1.676975653501679986e+00,0.000000000000000000e+00,3.489593009835520121e+00,1.791544653122220110e+00,4.485340647375469780e-01,2.689203259070109819e+00,2.276777995991349890e+00,1.569192125031650065e+00,3.365773296391899816e+00,1.884600026243439919e+00,2.561584361562009970e+00,0.000000000000000000e+00,1.183861679627310037e+00,6.391135535046009730e-01,1.108461635349039964e+00,2.041360693359520084e+00,0.000000000000000000e+00,3.693303776875080047e+00,1.132490150784789984e+00,2.114870988039680100e+00,2.294720636972510164e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.174058009049149920e+00,1.974538873227049907e+00,2.176344242180849875e+00,3.557992352531599956e+00,0.000000000000000000e+00,1.431169971347969971e+00,2.870604668027580075e+00,7.210506072225479901e-01,2.242611334212679886e+00,0.000000000000000000e+00,3.832660442069620199e+00,2.688013849892699980e+00,4.656019625415919627e+00,1.708895472202949906e+00,8.973696580739609630e-01,0.000000000000000000e+00,3.744997795338119939e+00,2.786039399315700216e+00,0.000000000000000000e+00,4.779807844404779793e+00,2.009090716389290154e+00,0.000000000000000000e+00,2.783826234655580212e+00
2.658117871007359856e+00,2.600756307172699788e+00,2.512783466545549960e+00,2.449338091047979837e+00,2.425322947201329793e+00,2.661026466371899879e+00,1.628134626998390067e+00,1.954263269115380064e+00,2.120783980657880097e+00,2.248857112365119981e+00,2.138577965516430091e+00,2.046204840660209801e+00,3.401150948970229848e+00,1.846907665471180016e+00,3.634160142135570037e+00,0.000000000000000000e+00,2.588125712984319815e+00,2.583485786424379871e+00,2.776249630081430109e+00,2.720013290341440015e+00,2.728659952190029880e+00,3.634546868791360019e+00,2.662019031306420036e+00,3.308625798751779978e+00,3.243809319888660170e+00,3.514977265210580182e+00,2.681047822140449899e+00,2.925527642684980112e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.517205165736640105e+00,0.000000000000000000e+00,2.556147474746309989e+00,1.844840289255530008e+00,1.290570237359830008e+00,3.276587063113700182e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.932928828996139936e+00,3.617590934291750049e+00,0.000000000000000000e+00,2.305044943895299792e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.838501464707110067e+00,2.044997070579159804e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.569753570063539883e+00,2.073452059017339977e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.142061766022659963e-01,0.000000000000000000e+00,9.531309865381779600e-01,0.000000000000000000e+00,1.167124358556840047e+00,6.870072445966820540e-01,7.643025476180790312e-01,2.457048308482519872e+00,1.651341626807059981e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.828445600238900015e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.698336376610840137e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.712583154684170106e+00,4.227149052724679557e+00,3.798487354434190166e+00,2.637407118151469998e+00,4.543063165022980243e+00,1.515972491046309933e+00,3.326533511068240134e+00,0.000000000000000000e+00,2.988367765948010124e+00,0.000000000000000000e+00,3.265087749564659969e+00,2.091354519640720167e+00,1.607539128244839910e+00,3.710736220556780207e+00,1.454861915860149901e+00,2.204973292717129940e+00,0.000000000000000000e+00,2.235002222566929930e+00,2.864861180498820215e+00,0.000000000000000000e+00,4.004986588922809787e+00,0.000000000000000000e+00,1.850138393744799936e+00,0.000000000000000000e+00,2.935693157396699782e+00,0.000000000000000000e+00,4.513145852071359876e+00,3.051499670891180127e+00,3.488806505827169779e+00,3.908879812031449852e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.326021376165200216e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.254129225443810114e+00,3.306203637452409971e+00,4.388293423480449817e+00,3.426953007890579883e+00,3.368143225591750056e+00,4.239166088306459912e+00,4.367505330488540061e+00,3.230618953740170163e+00,0.000000000000000000e+00,3.373503758462330193e+00,2.792062804492729811e+00,2.607343883245540006e+00,3.912903150268100205e+00,6.326245659755169726e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.553266396568570240e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.122934110636769844e+00,3.030973748318869898e+00,2.441536803834829961e+00,2.222977434989830137e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.904600756412000218e-01,0.000000000000000000e+00,3.646627493024769961e+00,0.000000000000000000e+00,3.136541734330799969e+00,1.547177939930429957e+00,7.040367702439650488e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.600637738892309869e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.619632722168120154e+00,0.000000000000000000e+00
2.922774267740249954e+00,2.810925167389790147e+00,3.044560501768009964e+00,3.488256344171960066e+00,3.365106207989600140e+00,3.603588483700820078e+00,3.072245216575260063e+00,2.911052723270259879e+00,3.340887954296579920e+00,3.311682917378099944e+00,2.940738083587480123e+00,3.235562334013700081e+00,4.511064194355309809e+00,2.911318435413389860e+00,3.040055334214640137e+00,3.285363142811589920e+00,3.318720021108890084e+00,3.534771534216010203e+00,2.998628421638649844e+00,3.925342608769569974e+00,3.895849747443060007e+00,3.146373396935099986e+00,3.903509390592620143e+00,3.044973891227769958e+00,3.423953784947610046e+00,4.127133860356639872e+00,1.039437268466919972e+00,2.862452157295639843e+00,0.000000000000000000e+00,2.262176207914509796e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.630393772675349906e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.606180341036090198e+00,1.346779314698469898e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.349480165070270132e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.123304878571180110e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.405576884576630103e+00,9.902580718667769455e-01,1.418516969074169909e+00,2.637656084932530121e+00,2.292897681398379905e+00,2.402204550320569787e+00,2.339761952711110204e+00,2.346800637657949995e+00,2.685445610595779797e+00,2.721890179642210139e+00,2.004646748339160123e+00,2.155969888932910195e+00,1.747397182077780053e+00,2.980901577910179956e+00,3.622545178551340062e+00,2.536456346108619808e+00,2.134290311356469960e+00,2.592333900272870029e+00,2.655652568919160128e+00,2.844277630769279863e+00,2.268616009892610030e+00,2.026516264336700068e+00,3.104777568262619969e+00,2.197642809810429920e+00,2.527167706008590198e+00,1.965966642628530048e+00,9.772498918468439655e-01,2.026526781583640080e+00,2.679535478336160015e+00,1.837243507334910042e+00,3.050292124857409970e+00,2.796946966085060104e+00,2.332182354036369976e+00,3.022538634646290134e+00,1.839635189658340053e+00,5.307996084072500453e-01,2.787139094057439870e+00,2.770319105820890027e+00,1.864717231539049891e+00,2.557094655330579780e+00,6.142512243690799734e-01,1.829416781527750002e+00,1.726658489734490098e+00,3.053909180997799844e+00,1.956371438193519996e+00,2.040037329568840097e+00,1.515034276690869985e+00,1.748422278987360023e+00,2.485333005286209929e+00,1.866822224455819912e+00,0.000000000000000000e+00,1.317841630676110043e+00,3.275668962325390066e+00,2.329385100205719983e+00,2.894812442093340099e+00,2.848318468413289839e+00,0.000000000000000000e+00,2.538325021048359886e+00,2.966917832586029924e+00,1.831901494846849943e+00,2.403848605607400213e+00,3.806976066567859807e+00,2.667740356237129795e+00,2.274401860985300061e+00,2.478702043671990207e+00,0.000000000000000000e+00,2.483632746971910166e+00,4.987002312476809807e-01,4.090725547025479969e+00,6.896523625252199974e-01,0.000000000000000000e+00,1.148786685928520068e+00,1.340162999543569988e+00,2.633290479011180185e+00,8.983347264639910401e-01,1.052718645639669992e+00,0.000000000000000000e+00,4.227935347484000239e+00,0.000000000000000000e+00,1.778992930421589902e+00,2.475444445596299836e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.720714062108129827e+00,1.113007234803500056e+00,0.000000000000000000e+00,1.683995036674339918e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.072225435514099878e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.602487445502109864e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.448389135122009952e+00,3.755625206317979803e+00,0.000000000000000000e+00,6.475611410367699827e-01,4.532664337593439896e+00,4.650905339309810316e+00,4.175380333196749838e+00,4.638651649860960013e+00,3.208156543992970011e+00,4.020200906105429794e+00,4.773547972650289850e+00,3.801106508160540187e+00,3.665520101441889889e+00,3.895068027261019861e+00,7.081469111112399517e-01,3.051185262178099933e+00,4.027748860681169774e+00,4.010146874986009635e+00,3.526084131544299893e+00,2.179297957896450200e+00,1.643667904952710090e+00,0.000000000000000000e+00,1.897973740817459953e+00,3.247999232989850160e+00,8.718527369552659945e-01,9.317568649005959491e-01,0.000000000000000000e+00,2.535307095340610051e+00,1.351406907838420102e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.439617597069200006e+00,2.636061405269690017e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.864566819380189866e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.028907086198550314e-01,6.538067951583490522e-01,2.468489567728669787e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.325666208864479945e+00,0.000000000000000000e+00,3.566986216659040032e+00,8.825675724488719620e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.801626059302980032e+00,0.000000000000000000e+00,3.105925068818080170e+00,3.988002489047549837e+00,3.468370695627109868e+00,4.629982307154140386e+00,4.842442996998589599e+00
2.286935729404690143e+00,2.717071132955290125e+00,2.581665442907870034e+00,3.142684416348529908e+00,2.533427112108160184e+00,2.894201206877470067e+00,2.761894504373029857e+00,2.900585046717279791e+00,1.954742317700840060e+00,2.348844821975109909e+00,2.485999127483589977e+00,2.382975070507610038e+00,1.846450330470680079e+00,2.568916672425720193e+00,2.877513830097770064e+00,2.339904651881679953e+00,7.567638186451089988e-01,1.622293276924410055e+00,1.812419007455120079e+00,3.291091716733660189e+00,2.084719928544549905e+00,2.087879268193970184e+00,2.750976832629600022e+00,2.610863636639149998e+00,3.624444590862539783e+00,3.098857805642190044e+00,3.410972980605480043e+00,3.169938358448220139e+00,2.797038411886890064e+00,2.417728243299760216e+00,1.691418731319439983e+00,3.385974831049570088e+00,1.393951205397760074e+00,1.618007576441939932e+00,2.842083177591309795e+00,3.013058041698680078e+00,2.896249025661400189e+00,6.115424690212469816e-01,2.482661898534070044e+00,2.923214507643590032e+00,3.364559394466029918e+00,3.470742483476500162e+00,2.213415814457619923e+00,3.592038364140909934e+00,5.803290441427489954e-01,1.945172810318029910e+00,2.012939947570759891e+00,1.286730194810780104e+00,4.682138890196470005e-01,2.051785057989050198e+00,1.046925727946919960e+00,4.022384269924850209e+00,1.500525552235280058e+00,7.790946942100910322e-01,1.200330513594539905e+00,1.655389552618069970e+00,0.000000000000000000e+00,9.282833616072849736e-01,1.909989602064710024e+00,6.049469820833489608e-01,0.000000000000000000e+00,1.810743014177579990e+00,1.672205528466599977e+00,7.274976701007169755e-01,8.016528510069319546e-01,2.795248832464729993e+00,2.593804421520859993e+00,6.560327714543590094e-01,1.125032937689300017e+00,0.000000000000000000e+00,2.623391436026309975e+00,1.770088262615540087e+00,9.766927756532040039e-01,1.292715939961750049e+00,2.463332567457909850e+00,8.534808467715030433e-01,8.805892223629649962e-01,7.858402089483460529e-01,8.080967923416639831e-01,1.866435011315880077e+00,1.818347195880019918e+00,7.187241038352659706e-01,1.758091328113499996e+00,1.298929384185939950e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.292828292879749652e-01,0.000000000000000000e+00,5.966231274309079513e-01,1.175341891143999895e+00
